EMA_alpha,max_reduction,Scheme,mean_delay_ms_mean,mean_delay_ms_std,std_delay_ms_mean,std_delay_ms_std,p10_delay_ms_mean,p10_delay_ms_std,p90_delay_ms_mean,p90_delay_ms_std,p99_delay_ms_mean,p99_delay_ms_std,mean_uora_delay_ms_mean,mean_uora_delay_ms_std,mean_sched_delay_ms_mean,mean_sched_delay_ms_std,mean_overhead_delay_ms_mean,mean_overhead_delay_ms_std,mean_frag_delay_ms_mean,mean_frag_delay_ms_std,std_uora_delay_ms_mean,std_uora_delay_ms_std,p10_uora_delay_ms_mean,p10_uora_delay_ms_std,p90_uora_delay_ms_mean,p90_uora_delay_ms_std,p99_uora_delay_ms_mean,p99_uora_delay_ms_std,std_sched_delay_ms_mean,std_sched_delay_ms_std,p10_sched_delay_ms_mean,p10_sched_delay_ms_std,p90_sched_delay_ms_mean,p90_sched_delay_ms_std,std_overhead_delay_ms_mean,std_overhead_delay_ms_std,p10_overhead_delay_ms_mean,p10_overhead_delay_ms_std,p90_overhead_delay_ms_mean,p90_overhead_delay_ms_std,std_frag_delay_ms_mean,std_frag_delay_ms_std,explicit_bsr_count_mean,explicit_bsr_count_std,implicit_bsr_count_mean,implicit_bsr_count_std,implicit_bsr_ratio_mean,implicit_bsr_ratio_std,buffer_empty_ratio_mean,buffer_empty_ratio_std,collision_rate_mean,collision_rate_std,success_rate_mean,success_rate_std,throughput_mbps_mean,throughput_mbps_std,completion_rate_mean,completion_rate_std,jain_index_mean,jain_index_std
0.1,0.5,v0: Baseline,102.984388693943,6.29278477822324,101.728984664852,7.62660038335693,12.4751768242088,0.604131137517522,238.122312945394,15.1279429195718,467.693920162682,39.5219160367285,95.9184298037819,5.45827836841912,0.279999999997081,3.78335951554312e-14,0.0159999999994476,4.30773552868137e-15,0,0,101.633544775135,6.26518635696757,10.3857223388075,0.86481988413492,230.345734572472,13.4534709857792,468.040928695258,32.1221167939778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145.9,60.930652749207,29290.9,863.41575539636,0.87591799243149,0.0043453918198104,0.299778884674448,0.0298717158910833,0.211333978786896,0.0121949428443153,0.282268910518765,0.00271736865918721,15.622759146596,0.460516282870571,0.997143131336238,0.00115394871767282,0.977165057999361,0.0218924621267114
0.1,0.5,v3: EMA-based,102.984388693943,6.29278477822324,101.728984664852,7.62660038335693,12.4751768242088,0.604131137517522,238.122312945394,15.1279429195718,467.693920162682,39.5219160367285,95.9184298037819,5.45827836841912,0.279999999997081,3.78335951554312e-14,0.0159999999994476,4.30773552868137e-15,0,0,101.633544775135,6.26518635696757,10.3857223388075,0.86481988413492,230.345734572472,13.4534709857792,468.040928695258,32.1221167939778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145.9,60.930652749207,29290.9,863.41575539636,0.87591799243149,0.0043453918198104,0.299778884674448,0.0298717158910833,0.211333978786896,0.0121949428443153,0.282268910518765,0.00271736865918721,15.622759146596,0.460516282870571,0.997143131336238,0.00115394871767282,0.977165057999361,0.0218924621267114
0.1,0.7,v0: Baseline,101.603700944538,4.64472067116856,104.46911108856,6.34366720015911,12.0752741618122,0.517794712703595,233.837124717806,10.1967971683575,486.009661113893,38.3929536292194,94.7874740106932,4.48250040860107,0.279999999997094,2.4251766742585e-14,0.0159999999994513,5.21461079701557e-15,0,0,101.247670483795,4.87105701933326,10.2216343028271,0.95783113155797,225.614529534879,10.6466161617432,460.285034194349,22.760550210245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4140.7,49.4998316495454,29274.3,872.625801182207,0.875991804474587,0.00417492580913475,0.299641574198656,0.0263610303086097,0.208218041401414,0.0107953937294921,0.281123305575439,0.00318427314761617,15.613905277243,0.465428604685244,0.996569964125133,0.00121717908836353,0.977137279299061,0.0219807633395212
0.1,0.7,v3: EMA-based,100.781051373219,4.42286466685747,101.998748080464,5.66769789357324,12.2429903978591,0.651989702317472,231.337724401013,9.71828502160806,474.037415048851,27.8819764784227,94.4329866647062,3.89976408496031,0.279999999997092,3.48087723636467e-14,0.0159999999994526,7.28118526623891e-15,0,0,100.353385370324,4.09491729050576,9.56528215890157,1.41224495702551,223.426689055199,7.92620516322479,462.215803417706,26.9907231597206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145.3,33.9772799905401,29303.8,849.979450731997,0.875999255537849,0.00331459140825307,0.299778749999634,0.0264801708812505,0.206883818811875,0.0107262931208741,0.281206093034177,0.00313381797126524,15.6296395631415,0.453349819853333,0.997594963174621,0.00104236270984119,0.977151514310469,0.0219193909044779
