L_cell,mean_delay_ms_mean,mean_delay_ms_std,p90_delay_ms_mean,p90_delay_ms_std,p99_delay_ms_mean,p99_delay_ms_std,std_delay_ms_mean,std_delay_ms_std,collision_rate_mean,collision_rate_std,success_rate_mean,success_rate_std,implicit_bsr_ratio_mean,implicit_bsr_ratio_std,buffer_empty_ratio_mean,buffer_empty_ratio_std,throughput_mbps_mean,throughput_mbps_std,channel_utilization_mean,channel_utilization_std,completion_rate_mean,completion_rate_std,jain_index_mean,jain_index_std,mean_uora_delay_ms_mean,mean_uora_delay_ms_std,mean_sched_delay_ms_mean,mean_sched_delay_ms_std,mean_frag_delay_ms_mean,mean_frag_delay_ms_std,mean_overhead_delay_ms_mean,mean_overhead_delay_ms_std,explicit_bsr_count_mean,explicit_bsr_count_std,implicit_bsr_count_mean,implicit_bsr_count_std,total_bsr_count_mean,total_bsr_count_std
0.1,77.0790486766241,5.35521592732549,178.1344657713,14.1884016716816,351.73999803934,39.4813214693217,76.2518715548823,7.23470644657658,0.132771159227367,0.00939843086297486,0.252329035552053,0.00615619039820346,0.715236382219553,0.00759440438387069,0.495568663270084,0.0226736343411227,5.3559568007111,0.199349327257904,0.100374003011827,0.00373593192012564,0.992641779522722,0.00345286133470684,0.966404128247321,0.0130718119064065,70.8648434977199,3.87991674673821,0.280000000000054,2.53390620505924e-14,0,0,0.0159999999999243,9.47199605095054e-15,1331.6,25.1625824500498,3347,124.575724405323,4678.6,133.511714009587
0.3,105.118176710918,6.32475019291514,238.937888419306,15.9768097461262,490.131033025164,42.0318348508135,104.664384381207,7.10627955963537,0.222338602536208,0.011559524772396,0.283903805112813,0.00532330912842066,0.877156517046674,0.00638237618137443,0.272252594365239,0.0259521303155854,15.7759891590949,0.749085957699475,0.295651970747655,0.0140383425355973,0.989794638055226,0.00289522516172447,0.981368845926612,0.00813588691320746,98.8109243290327,5.39274869310129,0.280000000000063,1.98756624233526e-14,0,0,0.0159999999999286,7.79068001898854e-15,1377.9,28.7883078117952,9858.6,468.112569557556,11236.5,456.29845252617
0.5,104.0959479034,3.08954221318193,239.955019423112,9.01431315469253,468.725990732202,34.5792478920856,101.775209454243,4.99819856602805,0.216645076268294,0.00651107462896915,0.279021630975344,0.00553979400503351,0.922696801811944,0.00442615989944753,0.237270170057091,0.0242048029882416,26.1067289003649,1.23034697064125,0.489256538612535,0.023057476961043,0.989437317608607,0.00397503411309907,0.967164223930013,0.0113327630803872,98.1270070609531,3.61271864987894,0.280000000000069,1.94465087304557e-14,0,0,0.0159999999999318,8.09854960036682e-15,1363.7,26.3651706275955,16314.4,768.858201057473,17678.1,752.750135613848
0.7,90.1844960246762,4.05972452724129,204.411330057155,7.7670880942884,393.193574674814,25.5180638136643,85.4303530113931,4.51692817042486,0.139321019088768,0.00627704060008394,0.210016813408755,0.0150333946676848,0.95153536964223,0.00432194237291365,0.214290737078968,0.0385030291713951,35.8236219046308,1.55274223882961,0.671357232095779,0.0290993672944079,0.990684870791618,0.00260404905248992,0.963237895445216,0.0219402019566038,86.0535700329586,3.07634208005226,0.280000000000058,6.92511518505836e-14,0,0,0.0159999999999284,1.95135436004747e-14,1136.9,64.3263381343737,22386.6,970.326771992015,23523.5,926.61885368257
